,2016/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017/Annual,2017,,,2017,2017/Annual
Name,주당배당금/0D2007,주당배당금/0D2007,배당금/136300,현금배당금/136310,당좌비율/203220,매출채권회전율/194120,재고자산회전율1/194080,이익잉여금/118300,베타/280223,매출액증가율/091060,부채비율/193060,당기순이익/133000,유동비율/193020,매출액/121000,자기자본증가율/191050,매출액(종업원1인당)/195020,1대주주명(지분)/0A2211,종업원수/0A1060,기업규모/0A1070,KIS 신용평점/0A3010,기말시가총액합계(보통주+우선주)/0D1113
(주)팬젠,-,-,,,542.79,543.10,182.21,"-20,635,071,000.",.75,62.36,13.68,"-7,015,593,000.",543.56,"2,372,816,000.",-11.32,"43,142,110.0",김영부(12.94),75.,중소기업,6,"142,313,558,800."
(주)펄어비스,,-,,,"2,182.09",3.09,,"76,828,924,000.",1.92,,4.96,"11,700,486,000.","2,182.09","43,291,205,000.",,"133,203,710.0",김대일(45.88),697.,중소기업,2,"2,987,615,880,000."
올릭스(주),,,,,"1,495.33",6.96,0.67,"-12,328,471,000.",.78,-37.75,15.87,"-5,163,925,000.","1,566.02","243,966,000.",48.73,"8,713,070.0",이동기(32.96),50.,중소기업,6,
알에프에이치아이씨(주),-,49.58,"1,092,690,000.","1,092,690,000.",255.94,3.58,1.23,"61,287,067,000.",1.41,-0.19,18.55,"6,017,861,000.",481.55,"60,031,868,000.",18.45,"244,031,980.0",조덕수(17.93),263.,중소기업,4,"370,220,390,400."
(주)이노메트리,,,,,190.15,2.18,139.20,"4,794,190,000.",.63,-12.86,78.74,"1,327,863,000.",193.52,"14,085,403,000.",25.81,"586,891,790.0",(주)넥스트아이(60.00),48.,중소기업,5,
(주)넥스트엔터테인먼트월드,-,-,,,178.86,2.23,"6,284.93","27,422,927,000.",1.03,-45.16,74.06,"-4,091,348,000.",178.89,"57,004,350,000.",-3.08,"600,045,790.0",김우택(37.17),158.,대기업,6,"250,765,869,900."
(주)더미동,-,-,,,837.19,8.35,41.36,"12,909,305,000.",.99,-2.56,4.98,"319,497,000.",848.72,"28,132,442,000.",0.88,"2,009,460,140.0",ShanghaiYoufengInvestment(32.99),12.,중소기업,4,"85,509,073,200."
(주)데이타솔루션,,-,,,122.96,5.87,10.45,"6,568,036,000.",.9,-10.69,112.01,"885,540,000.",158.77,"90,041,947,000.",65.19,"398,415,690.0",(주)오픈베이스(69.15),203.,대기업,7,"61,434,320,000."
(주)파티게임즈,-,-,,,74.07,7.61,,"-88,424,986,000.",.84,4.15,181.45,"-68,735,739,000.",74.07,"25,902,769,000.",59.25,"332,086,780.0",(주)모다(49.77),51.,중소기업,9,"242,299,540,000."
(주)윈스,257.57,287.46,"3,299,695,000.","3,299,695,000.",435.45,3.74,8.26,"52,297,242,000.",.36,-8.60,40.44,"8,649,269,000.",483.90,"67,235,063,000.",5.72,"176,469,980.0",(주)금양통신(23.59),401.,중소기업,4,"141,762,327,850."
(주)엘앤케이바이오메드,-,-,,,100.73,0.71,3.21,"-3,374,001,000.",1.28,-26.0,98.26,,121.76,"21,626,682,000.",-27.46,"194,834,970.0",강국진(20.38),88.,중소기업,7,"115,642,117,300."
(주)이더블유케이,,-,,,160.49,3.32,81.90,"7,248,449,000.",.87,-15.94,82.87,"711,877,000.",162.81,"24,015,544,000.",123.21,"960,621,760.0",부태성(55.74),28.,중소기업,5,"43,916,616,800."
(주)이노테라피,,,,,518.61,8.62,1.63,"-11,247,046,000.",.82,78.91,35.76,"-3,011,954,000.",629.75,"179,878,000.",-49.02,"9,993,220.0",이문수(32.33),20.,중소기업,7,
(주)네오펙트,,,,,"1,660.24",2.06,15.31,"-13,493,597,000.",,240.08,,"159,980,000.","1,711.37","7,287,705,000.",,"115,677,860.0",기타(19.89),89.,중소기업,8,
(주)케이탑자기관리부동산투자회사,40.,40.,"1,733,740,000.","866,870,000.",28.01,20.52,,"16,689,264,000.",.74,-6.29,142.07,"2,479,302,000.",28.01,"8,564,156,000.",6.18,"570,943,730.0",다이와하우스공업주식회사(7.06),13.,중소기업,6,"42,565,579,528."
(주)이마트,"1,499.37","1,749.27","48,762,315,000.","48,762,315,000.",15.69,51.56,16.78,"2,524,469,002,000.",.63,7.05,71.49,"640,880,089,000.",39.89,"12,450,694,738,000.",7.89,"474,005,210.0",이명희(18.22),"25,797.",대기업,2,"7,554,346,949,000."
(주)레이언스,102.83,97.56,"1,618,622,000.","1,618,622,000.",822.66,4.06,4.33,"69,506,570,000.",.64,4.31,8.93,"15,511,036,000.",987.80,"95,012,695,000.",7.51,"429,921,700.0",(주)바텍이우홀딩스(31.62),217.,대기업,3,"306,933,759,000."
삼성바이오로직스(주),-,-,,,17.97,10.93,2.48,"1,327,734,757,000.",1.51,57.70,80.64,"-96,972,116,000.",27.15,"464,629,334,000.",-2.59,"219,268,210.0",삼성물산(주)(43.44),"2,628.",대기업,7,"24,547,215,000,000."
(주)아이디스,199.98,197.71,"2,118,744,000.","2,118,744,000.","1,131.88",4.41,5.57,"72,861,211,000.",.15,-12.25,6.79,"11,171,244,000.","1,300.69","93,642,353,000.",5.69,"256,554,390.0",(주)아이디스홀딩스(44.18),361.,대기업,2,"78,658,302,600."
(주)이에스브이,-,-,,,39.99,1.41,3.22,"-20,968,260,000.",.8,-55.34,232.53,"-25,479,776,000.",49.01,"14,673,045,000.",-36.67,"257,421,840.0",(주)코디엠(12.43),42.,중소기업,8,"85,003,486,770."
에이피위성(주),-,-,,,345.67,3.65,3.65,"22,978,120,000.",.2,20.72,26.40,"65,521,000.",395.15,"30,047,518,000.",1.70,"213,102,960.0",류장수(21.52),145.,중소기업,5,"128,076,278,120."
(주)녹십자랩셀,75.,50.,"527,703,000.","527,703,000.",962.42,9.32,"1,020.97","6,757,661,000.",1.19,7.96,14.55,"1,057,277,000.",964.39,"45,796,227,000.",0.47,"115,939,820.0",(주)녹십자(38.66),427.,대기업,3,"527,702,700,000."
한국투자ANKOR유전해외자원개발특별자산투자회사1호,,,,,,,,,,,,,,,,,,.,중소기업,,
(주)엘앤씨바이오,,,,,386.18,3.31,3.40,"8,445,828,000.",.75,51.42,21.87,"3,753,073,000.",549.75,"17,900,843,000.",67.80,"331,497,090.0",기타(37.17),66.,중소기업,3,
(주)화신정공,19.28,19.28,"701,118,000.","701,118,000.",152.87,6.09,31.55,"46,813,760,000.",.54,-2.26,34.46,"3,096,810,000.",176.50,"200,390,186,000.",-2.35,"1,125,787,560.0",정서진(11.73),179.,대기업,2,"45,831,097,620."
(주)윈하이텍,29.09,77.59,"765,237,000.","765,237,000.",160.99,3.67,10.18,"30,445,278,000.",.63,6.18,98.13,"3,868,483,000.",190.58,"68,571,220,000.",7.54,"531,559,840.0",송규정(26.93),146.,중소기업,6,"40,044,141,340."
(주)알톤스포츠,-,-,,,108.07,2.74,3.29,"-2,916,400,000.",.51,-18.62,66.56,"-19,181,227,000.",158.53,"42,617,058,000.",-39.23,"346,480,150.0",(주)이녹스(46.60),84.,중소기업,8,"42,508,900,495."
(주)삼양사,"1,409.11","1,174.26","12,535,849,000.","12,535,849,000.",122.56,9.17,8.22,"172,941,730,000.",.09,2.58,56.56,"25,578,992,000.",184.78,"1,624,179,958,000.",1.33,"1,278,881,860.0",(주)삼양홀딩스(61.98),"1,380.",대기업,5,"973,582,253,400."
넷마블(주),,359.89,"30,600,211,000.","30,600,211,000.",680.53,8.19,"2,143.34","157,648,001,000.",,55.51,9.72,"85,386,831,000.",680.85,"1,668,776,658,000.",221.09,"2,415,016,870.0",방준혁(24.38),816.,대기업,3,"16,027,473,572,500."
제룡산업(주),74.99,99.98,"999,843,000.","999,843,000.",674.74,10.21,13.23,"31,100,524,000.",1.34,-2.59,11.45,"8,266,439,000.",722.05,"34,296,565,000.",16.49,"926,934,190.0",박종태(18.22),38.,중소기업,4,"81,000,000,000."
(주)삼기오토모티브,90.,90.,"2,774,453,000.","2,774,453,000.",41.24,6.33,18.35,"84,386,180,000.",.43,-5.49,147.17,"12,839,107,000.",52.66,"292,542,881,000.",8.04,"539,747,010.0",김치환(37.42),494.,대기업,5,"107,895,396,000."
(주)하이비젼시스템,19.24,112.83,"1,685,887,000.","1,685,887,000.",131.52,7.51,7.04,"77,548,065,000.",1.18,114.46,62.36,"19,464,461,000.",191.18,"165,307,462,000.",21.04,"661,229,850.0",최두원(15.23),298.,중소기업,4,"194,247,456,000."
코리아에프티(주),110.,60.,"1,670,464,000.","1,670,464,000.",91.76,3.55,8.40,"59,723,065,000.",.7,-6.0,116.04,"3,146,264,000.",114.11,"147,764,685,000.",0.74,"275,167,010.0","SIS S,R,L(34.91)",542.,대기업,6,"101,063,062,320."
오션브릿지(주),-,-,,,155.07,5.08,44.13,"20,113,814,000.",.76,47.14,36.14,"9,037,340,000.",164.94,"51,481,824,000.",31.61,"547,678,980.0",이경주(17.10),116.,중소기업,4,"92,162,298,000."
(주)오스테오닉,-,-,,,109.23,1.14,2.82,"-2,350,985,000.",.77,28.61,299.34,"-4,244,567,000.",136.65,"8,540,412,000.",-36.40,"122,005,890.0",이동원(31.54),98.,중소기업,8,"43,056,708,750."
(주)엠피한강,-,183.,"10,035,763,000.","10,035,763,000.",577.82,12.22,13.17,"26,299,974,000.",.81,27.34,15.82,"6,432,242,000.",666.16,"63,692,286,000.",85.01,"670,445,120.0",(주)엠피그룹(64.21),109.,중소기업,2,"102,001,042,200."
(주)켐트로스,-,-,,,317.08,4.77,10.36,"10,285,129,000.",.16,21.88,71.04,"1,085,174,000.",381.19,"43,454,513,000.",47.08,"409,948,240.0",이동훈(26.21),126.,중소기업,4,"96,617,147,800."
엘에스전선아시아(주),150.,160.,"4,899,981,000.","4,899,981,000.","2,573.67",,,"8,809,312,000.",.04,2.93,3.89,"5,790,165,000.","2,573.67","7,492,073,000.",0.43,"1,873,018,250.0",엘에스전선(주)(57.04),4.,대기업,4,"192,630,488,910."
해마로푸드서비스(주),25.,28.,"2,629,138,000.","2,629,138,000.",201.17,50.79,18.70,"29,698,230,000.",1.05,10.75,80.56,"10,310,463,000.",263.65,"223,574,323,000.",30.04,"1,256,035,520.0",정현식(63.67),216.,대기업,4,"205,636,151,340."
씨아이에스(주),-,-,,,127.6,1.87,1.23,"22,242,924,000.",.9,-66.25,63.16,"-7,263,793,000.",216.52,"25,408,673,000.",37.31,"325,752,220.0",김수하(22.39),114.,중소기업,6,"91,161,998,500."
(주)쎄노텍,-,-,,,204.18,3.03,2.86,"26,333,557,000.",.69,0.77,39.86,"2,339,543,000.",389.28,"40,468,377,000.",11.76,"518,825,350.0",이앤에프마블홀딩스(주)(48.74),108.,중소기업,6,"126,172,206,300."
(주)한류에이아이센터,-,-,,,73.55,2.74,33.79,"-318,253,000.",1.15,0.99,89.27,"-5,309,971,000.",80.91,"14,909,489,000.",-30.09,"123,218,920.0",(주)서울생명공학(14.90),19.,중소기업,7,"32,884,322,100."
(주)심텍,199.93,264.9,"6,449,654,000.","6,449,654,000.",21.72,13.15,8.06,"124,522,899,000.",.96,0.68,223.20,"6,549,630,000.",51.36,"768,547,060,000.",17.33,"324,144,690.0",(주)심텍홀딩스(41.53),"2,542.",대기업,6,"240,043,717,450."
케이엠제약(주),-,-,"112,162,000.","112,162,000.",78.72,7.02,14.68,"9,268,041,000.",.04,,70.21,"1,752,439,000.",112.28,"16,915,184,000.",71.17,,(주)위드인베스트먼트(8.89),75.,중소기업,5,"8,932,500,000."
(주)넷게임즈,-,-,,,672.39,5.87,,"227,978,000.",.77,-12.58,45.69,"-3,074,434,000.",672.39,"22,407,505,000.",94.99,"68,107,920.0",(주)바른손이앤에이(31.86),485.,중소기업,6,"274,527,101,655."
패션플랫폼(주),-,-,,,126.79,9.86,4.17,"14,521,792,000.",.08,17.70,63.97,"4,242,092,000.",313.42,"65,254,453,000.",31.55,,KB증권(주)(4.78),65.,중소기업,4,"9,929,225,000."
(주)에이텍티앤,-,-,,,105.36,4.16,16.37,"2,935,012,000.",1.2,-13.81,53.73,"1,145,704,000.",120.03,"31,068,764,000.",3.96,"365,514,870.0",신승영(32.91),153.,중소기업,6,"55,803,000,000."
이엑스티(주),-,56.38,"1,427,799,000.","1,427,799,000.",611.53,5.33,"1,459.79","18,398,070,000.",.02,18.45,20.30,"3,470,156,000.",611.97,"35,293,973,000.",79.10,"928,788,760.0",송기용(72.12),57.,중소기업,2,"46,846,761,900."
(주)본느,-,-,,,290.09,6.50,12.26,"5,103,801,000.",.03,34.53,41.03,"2,211,431,000.",336.27,"20,218,372,000.",39.22,"10,109,186,000.0",케이비증권(주)(6.95),48.,중소기업,3,"12,967,500,000."
(주)한송네오텍,-,-,,,137.72,2.36,424.46,"14,439,659,000.",.17,30.83,192.87,"5,439,385,000.",138.27,"61,973,080,000.",76.76,,케이비증권(주)(8.08),116.,중소기업,3,"9,144,750,000."
(주)마이크로텍,-,-,,,41.12,7.25,3.44,"4,742,224,000.",.01,52.38,212.29,,92.04,"21,516,042,000.",11.70,"10,758,021,000.0",(주)디앤제이그룹(9.80),83.,중소기업,6,"14,949,000,000."
현대코퍼레이션홀딩스(주),399.83,483.53,"4,400,483,000.","4,400,483,000.",320.48,33.28,4.19,"90,999,145,000.",.59,-5.60,11.28,"12,104,266,000.",482.17,"144,996,021,000.",-4.99,"2,636,291,290.0",정몽혁(17.96),69.,대기업,3,"132,872,205,600."
(주)에치에프알,-,-,"253,065,000.","253,065,000.",143.08,2.46,7.73,"43,929,664,000.",.03,3.72,85.67,"3,883,856,000.",181.40,"97,372,426,000.",11.60,,지앤텍벤처투자(주)(6.25),174.,중소기업,6,"15,960,000,000."
(주)솔트웍스,-,-,,,25.77,2.62,3.61,"-651,850,000.",1.5,33.57,241.81,"647,193,000.",57.74,"11,061,735,000.",-3.11,"114,038,510.0",케이씨인베스트먼트(주)(23.84),92.,중소기업,6,"28,712,338,400."
와이아이케이(주),-,-,,,42.5,42.01,2.73,"48,111,046,000.",1.27,122.42,62.66,"14,127,245,000.",216.58,"150,503,664,000.",101.47,"1,264,736,670.0",(주)샘텍(64.72),130.,대기업,4,"450,437,844,240."
(주)보라티알,,-,,,297.3,7.67,4.87,"15,796,499,000.",.56,9.38,28.99,"7,345,115,000.",362.49,"41,950,240,000.",204.32,"471,351,010.0",김대영(43.37),80.,중소기업,5,"95,522,871,950."
(주)화승엔터프라이즈,35.,35.,"1,059,392,000.","1,059,392,000.",628.7,0.55,,"1,575,838,000.",.52,-92.65,6.14,"470,667,000.",628.70,"2,642,607,000.",3.01,"880,869,000.0",(주)화승인더스트리(74.10),8.,대기업,5,"726,440,040,000."
(주)슈프리마,-,-,,,"1,114.21",6.13,8.04,"20,371,129,000.",.73,11.09,6.18,"9,166,026,000.","1,235.98","46,768,748,000.",10.27,"362,548,430.0",(주)슈프리마에이치큐(24.64),148.,중소기업,2,"165,678,388,200."
차이나크리스탈신소재홀딩스,,,,,,,,,,,,,,,,,다이자룽(38.46),162.,기타,,
줌인터넷(주),-,-,,,399.38,9.27,,"-8,090,930,000.",.04,15.95,26.20,"2,557,454,000.",399.38,"22,368,370,000.",48.64,,케이비증권(주)(8.33),183.,중소기업,4,"9,552,000,000."
에이비엘바이오(주),,,,,702.02,,,"-88,488,802,000.",,,,"-74,734,344,000.",702.02,"71,429,000.",,"1,930,510.0",이상훈(67.52),67.,중소기업,9,
나무기술(주),-,-,,,131.84,4.65,39.54,"4,604,992,000.",.02,25.08,166.64,"1,259,763,000.",136.48,"41,291,448,000.",27.14,"13,763,816,000.0",케이비증권(주)(8.68),92.,중소기업,6,"14,042,250,000."
(주)원익아이피에스,-,199.94,"8,252,207,000.","8,252,207,000.",207.83,18.92,6.63,"117,845,785,000.",1.19,158.43,30.66,"95,302,644,000.",342.55,"630,801,620,000.",43.16,"920,878,280.0",(주)원익홀딩스(32.85),"1,349.",대기업,2,"1,378,532,762,400."
(주)위지윅스튜디오,,,,,"1,135.74",7.21,,"1,330,070,000.",,"1,091.55",7.26,"2,450,712,000.","1,135.74","12,902,610,000.",303.52,"91,507,870.0",박인규(37.72),149.,중소기업,2,
(주)휴온스,24.98,649.23,"4,018,767,000.","3,709,631,000.",155.45,4.23,8.70,"49,009,625,000.",1.3,65.91,65.96,"36,412,638,000.",202.30,"278,012,170,000.",33.97,"519,648,920.0",(주)휴온스글로벌(40.80),697.,대기업,3,"554,624,985,600."
스튜디오드래곤(주),,-,,,317.41,5.43,395.02,"25,877,049,000.",.49,86.58,21.05,"18,322,457,000.",319.12,"255,706,889,000.",167.50,"3,236,796,060.0",씨제이이앤엠(주)(71.33),123.,대기업,4,"1,822,420,600,000."
(주)에코프로비엠,,,,,42.67,9.19,5.24,"21,517,660,000.",1.83,190.31,157.12,"15,159,392,000.",91.76,"289,870,411,000.",15.99,"474,419,660.0",(주)에코프로(71.94),855.,대기업,5,
로스웰인터내셔널(유),,,,,,,,,,,,,,,,,저우샹동(35.24),.,기타,,
(주)모비스,-,-,,,"3,949.54",1.21,107.81,"-165,961,000.",.7,-47.52,5.80,"-2,728,976,000.","3,961.70","2,389,536,000.",176.62,"99,564,000.0",김지헌(29.65),27.,중소기업,7,"48,556,334,440."
샘표식품(주),199.93,199.93,"913,319,000.","913,319,000.",72.62,6.16,7.99,"16,506,891,000.",.3,95.48,66.25,"11,500,055,000.",117.30,"256,458,914,000.",10.70,"362,742,450.0",샘표(주)(49.38),685.,대기업,4,"159,433,181,400."
(주)예선테크,-,-,,,51.04,3.82,13.38,"8,577,196,000.",.02,64.08,191.72,"-2,185,645,000.",64.99,"29,361,030,000.",-21.28,"29,361,030,000.0",한앤파트너스자산운용(6.92),148.,중소기업,8,"10,367,900,000."
일동제약(주),399.89,499.79,"9,810,607,000.","7,848,485,000.",91.44,4.12,7.60,"26,216,327,000.",.55,128.66,98.18,"19,385,372,000.",129.71,"460,383,222,000.",5.76,"330,260,560.0",일동홀딩스(주)(25.56),"1,421.",대기업,5,"459,325,432,800."
(주)까스텔바작,,,,,103.78,25.13,2.52,"5,010,184,000.",,148.27,22.89,"6,408,135,000.",398.95,"83,289,099,000.",13.99,"1,810,632,590.0",패션그룹형지(주)(100.0),58.,대기업,4,
헝셩그룹유한회사,,,,,,,,,,,,,,,,,후이만킷(41.04),.,기타,,
(주)세화피앤씨,-,11.61,"221,072,000.","221,072,000.",381.47,6.51,7.59,"8,852,072,000.",.78,12.63,19.74,"-2,703,990,000.",546.44,"32,928,605,000.",65.86,"374,188,690.0",이훈구(26.81),81.,중소기업,5,"44,180,212,400."
(주)네오셈,,,"200,000,000.","200,000,000.",194.35,5.84,5.31,"21,695,628,000.",,80.29,101.19,"6,248,290,000.",296.16,"40,809,156,000.",45.91,"6,801,526,000.0",에스비아이인베스트먼트(주)(98.04),88.,중소기업,4,
잉글우드랩(주),-,-,,,187.7,12.40,8.19,"-13,933,836,000.",.43,,20.69,,344.19,"78,197,408,000.",-23.68,"214,239,470.0",David C. Chung(34.71),159.,기타,7,"119,207,196,000."
그레이트리치과기유한공사,,,,,,,,,,,,,,,,,주영남(38.33),716.,기타,,
케이만금세기차륜집단유한공사,,,,,,,,,,,,,,,,,주승화(42.49),535.,기타,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,,,,,,,,,,,,,,,,,차이정왕(44.41),286.,기타,,
(주)자비스,-,-,,,,,,"42,110,000.",.13,,14.86,"48,567,000.",,,0.58,,밸류아시아캐피탈(주)(10.22),.,중소기업,6,"9,067,500,000."
QV 농업 테마 ETN,,,,,,,,,,,,,,,,,,.,기타,,
(주)대유에이피,,,,,43.,11.85,17.65,"8,306,847,000.",.56,280.48,193.23,"6,501,915,000.",68.97,"206,580,262,000.",35.0,"1,007,708,600.0",(주)대유플러스(59.41),227.,대기업,5,
(주)한국비엔씨,-,-,,,"610,688.65",,,"94,311,000.",.01,,11.80,"106,190,000.","610,688.65",,0.80,,스테이트에셋(주)(7.34),.,중소기업,8,"13,420,950,000."
(주)포인트엔지니어링,,-,"992,000,000.","992,000,000.",96.01,10.50,45.67,"33,350,776,000.",.17,,70.71,"6,345,729,000.",105.32,"46,872,412,000.","6,007.79",,컴퍼니케이파트너스(주)(6.80),231.,중소기업,3,"13,650,000,000."
(주)케어랩스,,,,,233.71,15.53,,"8,160,439,000.",.89,92.63,43.52,"4,433,313,000.",233.71,"35,824,366,000.",122.16,"273,468,440.0",(주)옐로오투오그룹(48.76),186.,중소기업,4,
(주)노터스,,,,,280.85,10.16,,"9,567,793,000.",.81,61.69,92.11,"4,042,836,000.",280.85,"18,042,531,000.",103.15,"265,331,340.0",정인성(28.40),84.,중소기업,4,
(주)더블유게임즈,598.79,322.17,"5,668,788,000.","5,668,788,000.",459.42,9.11,,"148,058,450,000.",.98,3.91,3.74,"35,364,189,000.",459.42,"161,222,279,000.",6.99,"844,095,700.0",김가람(42.06),248.,대기업,3,"909,688,073,800."
디자인(주),,,,,289.98,9.34,7.40,"6,775,474,000.",1.13,32.20,84.74,"2,248,799,000.",453.60,"30,337,868,000.",40.02,"777,894,050.0",성재원(40.37),64.,중소기업,4,
(주)디케이티,,,,,156.35,8.22,380.55,"4,454,298,000.",,38.08,361.25,"4,611,104,000.",157.0,"117,043,352,000.",121.67,"4,501,667,380.0",(주)아현텍(45.83),55.,중소기업,5,
(주)서진오토모티브,29.77,-,,,39.37,3.52,7.29,"37,731,097,000.",.46,-5.88,141.46,"-8,557,290,000.",56.98,"118,551,850,000.",-9.31,"384,908,600.0",배석두(24.84),280.,대기업,7,"75,031,983,000."
(주)유티아이,,190.,"1,013,108,000.","1,013,108,000.",261.33,13.03,9.96,"20,927,652,000.",1.33,29.71,27.02,"10,264,497,000.",312.57,"50,394,551,000.",195.72,"352,409,450.0",박덕영(30.47),183.,중소기업,4,"102,643,791,250."
피씨엘(주),,-,,,"3,143.01",2.06,65.91,"-9,609,832,000.",,-14.03,2.83,"-3,869,222,000.","3,144.36","506,145,000.",106.88,"14,461,290.0",김소연(34.88),48.,중소기업,5,"154,782,195,400."
한국타이어앤테크놀로지(주),399.93,399.93,"49,541,072,000.","49,541,072,000.",106.07,4.03,9.44,"1,788,558,292,000.",.34,-1.38,39.66,"289,437,607,000.",130.15,"3,266,619,241,000.",6.33,,한국타이어월드와이드(주)(30.00),"6,764.",대기업,5,"6,763,578,767,400."
애경유화(주),299.85,344.8,"11,047,453,000.","11,047,453,000.",171.76,9.87,11.18,"177,041,153,000.",.9,8.07,41.10,"65,919,533,000.",240.92,"784,131,827,000.",20.08,"2,830,800,820.0",AK홀딩스(주)(44.49),273.,대기업,4,"562,302,000,000."
동일고무벨트(주),95.08,94.64,"1,191,200,000.","1,011,200,000.",139.42,3.35,10.0,"66,530,095,000.",.35,10.91,52.90,"543,937,000.",173.92,"253,367,343,000.",-0.86,"431,630,910.0",(주)디알비동일(44.13),548.,대기업,4,"105,038,400,000."
한국콜마(주),250.,300.,"6,331,338,000.","6,331,338,000.",162.43,5.25,10.61,"167,739,673,000.",.28,10.01,82.54,"44,178,229,000.",213.28,"681,624,683,000.",13.99,"674,875,920.0",한국콜마홀딩스(주)(22.38),"1,181.",대기업,5,"1,730,565,802,000."
SBI핀테크솔루션즈(주),-,93.06,,,186.27,12.67,,"3,858,105,000.",.41,26.52,58.14,,186.27,"21,421,211,000.",0.95,"189,568,240.0",SBI Holdings(68.16),111.,중소기업,5,"86,316,216,000."
(주)푸드나무,,,"300,000,000.","300,000,000.",291.69,31.71,,"6,808,400,000.",,54.72,35.74,"3,927,680,000.",291.69,"34,576,400,000.",74.99,"508,476,470.0",김영문(70.00),142.,중소기업,2,
에스트래픽(주),,19.94,"237,001,000.","237,001,000.",127.77,7.85,237.65,"25,756,826,000.",.98,29.50,85.53,"8,692,310,000.",128.82,"114,932,721,000.",188.37,"1,054,428,630.0",문찬종(11.95),135.,중소기업,4,"132,050,511,800."
(주)티움바이오,,,,,"1,635.58",,,"-4,091,182,000.",,,4.79,"-4,089,602,000.","1,635.58","225,500,000.","113,585.48",,,27.,중소기업,5,
현대에너지솔루션(주),,,,,459.13,3.57,8.28,"-203,249,492,000.",,"2,707.12",15.57,"-204,701,599,000.",537.95,"259,797,343,000.",-48.09,"1,493,088,180.0",현대중공업(주)(100.0),181.,대기업,5,
(주)유에스티,,-,,,101.89,5.35,3.74,"18,105,361,000.",.32,-0.82,41.24,"4,282,843,000.",188.69,"50,223,663,000.",13.73,,삼호그린인베스트먼트(주)(3.84),65.,대기업,5,"5,678,900,000."
(주)크라운제과,,249.85,"3,323,823,000.","3,323,823,000.",64.13,4.23,11.34,"11,672,580,000.",.42,,172.11,"13,667,269,000.",87.60,"320,919,738,000.",,"220,563,390.0",(주)크라운해태홀딩스(39.50),"1,406.",대기업,6,"183,432,682,100."
(주)유비쿼스,,499.79,"2,560,876,000.","2,560,876,000.",323.02,6.89,7.67,"12,249,843,000.",.99,,33.33,"12,249,843,000.",378.77,"76,227,795,000.",,"459,203,580.0",이상근(26.12),186.,중소기업,3,"133,991,423,250."
