,2015/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016,,,2016,2016/Annual
(주)유바이오로직스,,,,,35.24,29.09,1.11,"-30,512,133,000.00",1.46,202.3,297.57,"-6,702,366,000.00",134.79,"4,844,900,000.00",-60.96,"56,336,050.00",서울글로벌바이오메디컬신성장동(15.30),180,중소기업,9,
(주)팬젠,,-,,,"1,573.75",4.11,"4,242.31","-13,723,828,000.00",1.39,-60.83,5.92,"-5,125,184,000.00","1,573.81","1,461,475,000.00",438.14,"28,656,370.00",김영부(13.75),75,중소기업,5,"150,657,774,750.00"
(주)펄어비스,,,,,438.95,3.74,,"21,547,623,000.00",0.85,,62.3,"23,734,298,000.00",438.95,"33,690,170,000.00",,"172,770,100.00",김대일(63.12),697,중소기업,3,
올릭스(주),,,,,"1,212.45",25.72,,"-7,152,111,000.00",0.94,-56.82,20.64,"-3,655,601,000.00","1,212.45","391,901,000.00",77.16,"15,073,120.00",이동기(37.90),50,중소기업,6,
알에프에이치아이씨(주),-,-,,,167.25,4.3,1.19,"55,269,206,000.00",0.23,23.95,26.5,"5,564,152,000.00",351,"60,145,561,000.00",5.92,,이베스트투자증권(주)(5.88),263,중소기업,4,"13,625,850,000.00"
(주)이노메트리,,,,,166.23,3.03,732.87,"3,466,327,000.00",,326.33,132.03,"3,200,373,000.00",166.69,"16,163,910,000.00",165.1,,,48,중소기업,4,
(주)넥스트엔터테인먼트월드,-,-,,,295.34,5.29,,"31,514,276,000.00",1.18,35.75,64.87,"2,515,577,000.00",295.34,"103,941,613,000.00",1.93,"1,889,847,510.00",김우택(37.17),158,대기업,5,"305,578,081,900.00"
(주)더미동,-,-,,,543.54,8.93,22.08,"12,589,808,000.00",1.31,-29.07,7.83,"-2,465,229,000.00",570.49,"28,872,693,000.00",13.29,"1,031,167,610.00",ShanghaiYoufengInvestment(32.99),12,중소기업,5,"99,990,448,500.00"
(주)데이타솔루션,,,,,118.33,15.11,23.21,"5,682,496,000.00",1.24,87.41,123.64,"3,054,257,000.00",148.16,"100,819,750,000.00",88.06,"460,364,160.00",(주)오픈베이스(100.0),203,대기업,6,
(주)파티게임즈,-,-,,,182.86,7.97,,"-19,689,246,000.00",1.58,30.53,32.7,"-22,410,623,000.00",182.86,"24,871,599,000.00",-30.38,"236,872,370.00",신밧드인베스트먼트(주)(12.08),51,중소기업,6,"111,463,449,840.00"
(주)윈스,233.69,257.57,"2,911,933,000.00","2,911,933,000.00",489.56,3.35,7.25,"46,559,905,000.00",0.53,13.4,46.51,"8,756,868,000.00",540.88,"73,562,031,000.00",6.88,"222,915,250.00",(주)금양통신(23.89),401,중소기업,4,"130,575,418,050.00"
(주)엘앤케이바이오메드,-,-,,,257.32,0.98,5.57,"10,478,594,000.00",0.06,3.74,43.49,"1,909,086,000.00",286.03,"29,225,599,000.00",38.63,"265,687,260.00",강국진(19.63),88,중소기업,5,"98,270,983,800.00"
(주)이더블유케이,,,,,103.26,4.85,90.4,"6,436,852,000.00",1.48,66.55,292.24,"3,223,585,000.00",105.17,"28,569,861,000.00",70.37,"1,020,352,180.00",부태성(96.17),28,중소기업,5,
(주)이노테라피,,,,,536.93,45.14,2.87,"-8,237,817,000.00",,637.32,15.81,"-777,819,000.00",549.97,"100,541,000.00",,"9,140,090.00",이문수(32.33),20,중소기업,5,
(주)네오펙트,,,,,415.77,1.98,3.29,"-4,911,281,000.00",,161.92,26.51,"-1,933,498,000.00",465.93,"2,142,959,000.00",149.4,,,89,중소기업,6,
(주)케이탑자기관리부동산투자회사,60,40,"1,625,309,000.00","812,654,000.00",31.46,16.35,,"15,798,041,000.00",0.59,-19.2,133.03,"2,682,052,000.00",31.46,"9,139,022,000.00",33.51,"830,820,180.00",골든스틱(주)(7.63),13,중소기업,6,"103,411,366,750.00"
(주)이마트,"1,499.37","1,499.37","41,796,270,000.00","41,796,270,000.00",12.46,64.56,16.83,"1,978,848,656,000.00",0.65,4.33,78.15,"384,004,686,000.00",34.67,"11,631,228,087,000.00",10.26,"441,295,600.00",이명희(18.22),"25,797.00",대기업,2,"5,101,274,877,000.00"
(주)레이언스,,102.83,"1,706,098,000.00","1,706,098,000.00",609,4.37,5.04,"54,896,641,000.00",0.71,10.8,13.51,"15,338,223,000.00",719.67,"91,088,958,000.00",175.1,"415,931,320.00",(주)바텍(32.50),217,대기업,4,"284,535,890,100.00"
삼성바이오로직스(주),,-,,,52.38,5.81,2.08,"1,424,706,873,000.00",13.39,222.77,84.53,"-176,823,410,000.00",59.01,"294,622,021,000.00",47.12,"192,312,020.00",삼성물산(주)(43.44),"2,628.00",대기업,9,"9,990,915,000,000.00"
(주)아이디스,299.98,199.98,"2,143,115,000.00","2,143,115,000.00",964.49,4.3,5.5,"63,833,082,000.00",0.7,-22.5,7.5,"-2,967,385,000.00","1,129.50","106,710,351,000.00",-4.1,"285,321,790.00",(주)아이디스홀딩스(41.10),361,대기업,2,"106,949,572,200.00"
(주)이에스브이,100,-,,,494.89,3.27,7.01,"4,564,251,000.00",1.72,-44.64,18.3,"-2,248,497,000.00",617,"32,856,768,000.00",-4.4,"1,026,774,000.00",이종수(33.20),42,중소기업,5,"69,919,070,000.00"
에이피위성(주),,-,,,"1,171.41",3.48,5.77,"23,111,402,000.00",1.56,-31.74,6.58,"5,955,123,000.00","1,288.39","24,891,104,000.00",114.71,"200,734,710.00",류장수(21.50),145,중소기업,3,"131,829,979,120.00"
(주)녹십자랩셀,,75,"791,554,000.00","791,554,000.00",972.03,10.57,,"6,531,201,000.00",0.12,22.99,13.34,"2,327,563,000.00",972.03,"42,419,467,000.00",436.82,"116,537,000.00",(주)녹십자(38.66),427,대기업,3,"263,323,647,300.00"
한국투자ANKOR유전해외자원개발특별자산투자회사1호,,,,,,,,,,,,,,,,,,.,중소기업,,
(주)엘앤씨바이오,,,,,387.2,3.08,2.64,"4,550,913,000.00",1.62,29.83,56.3,"1,981,144,000.00",623.06,"11,821,738,000.00",79.07,"218,921,070.00",기타주주(41.80),66,중소기업,5,
(주)화신정공,19.28,19.28,"701,118,000.00","701,118,000.00",137.02,6.09,38.93,"44,444,534,000.00",1.08,-11.76,42.85,"3,807,301,000.00",156.38,"205,033,653,000.00",4.09,"1,151,874,460.00",정서진(11.73),179,대기업,3,"61,289,999,595.00"
(주)윈하이텍,69.47,29.09,"286,964,000.00","286,964,000.00",237.34,4.33,11.2,"26,809,752,000.00",1.24,10.72,22.08,"1,615,470,000.00",295.64,"64,581,333,000.00",-1.19,"504,541,660.00",송규정(26.93),146,중소기업,3,"71,408,764,360.00"
(주)알톤스포츠,-,-,,,128.03,4.7,4.65,"16,264,827,000.00",1.04,-5.19,36.6,"-3,369,318,000.00",218.43,"52,367,346,000.00",3.83,"390,801,090.00",(주)이녹스(46.60),84,중소기업,6,"66,153,281,430.00"
(주)삼양사,"1,426.50","1,409.11","15,039,533,000.00","15,039,533,000.00",113.35,10.16,9.4,"162,716,742,000.00",0.72,35.36,56.95,"83,883,333,000.00",155.34,"1,583,352,819,000.00",73.1,"1,332,788,570.00",(주)삼양홀딩스(61.98),"1,380.00",대기업,5,"1,099,820,983,000.00"
넷마블(주),,,,,99.45,6.9,"3,942.14","72,687,164,000.00",0.9,22.13,27.56,"23,570,814,000.00",99.6,"1,073,084,080,000.00",35.8,"1,722,446,360.00",방준혁(30.59),816,대기업,4,
제룡산업(주),70,74.99,"749,882,000.00","749,882,000.00",378,10.5,13.22,"23,583,968,000.00",0.92,11.94,18.46,"8,696,501,000.00",407.65,"35,207,645,000.00",21.71,"628,707,950.00",박종태(18.22),38,중소기업,2,"117,000,000,000.00"
(주)삼기오토모티브,90,90,"2,774,453,000.00","2,774,453,000.00",47.98,7.3,19.05,"74,930,777,000.00",0.68,11.73,147.94,"16,712,731,000.00",62.01,"309,545,066,000.00",12.86,"578,588,910.00",김치환(37.35),494,대기업,5,"106,508,169,480.00"
(주)하이비젼시스템,48.1,19.24,"287,438,000.00","287,438,000.00",320.56,3.07,7.25,"58,370,096,000.00",1.05,-11.68,24.81,"3,352,624,000.00",382.68,"77,082,131,000.00",3.07,"389,303,690.00",최두원(15.23),298,중소기업,3,"115,353,104,640.00"
코리아에프티(주),110,110,"3,062,516,000.00","3,062,516,000.00",99.78,3.81,8.99,"59,034,683,000.00",0.66,-4.35,100.35,"9,064,190,000.00",124.28,"157,203,553,000.00",5.25,"286,345,270.00","SIS S,R,L(34.91)",542,대기업,5,"132,245,054,000.00"
오션브릿지(주),,-,,,630.2,7.65,28.46,"11,076,474,000.00",,37.81,15.75,"6,448,197,000.00",648.32,"34,987,670,000.00",264.77,"660,144,720.00",이경주(16.99),116,중소기업,2,"99,462,282,000.00"
(주)오스테오닉,,-,,,140.64,1.26,3.35,"1,966,879,000.00",0.75,89.33,84.72,"1,540,800,000.00",185.85,"6,640,435,000.00",105.23,"144,357,280.00",이동원(27.44),98,중소기업,5,"18,266,482,500.00"
(주)엠피한강,-,-,,,498.17,25.1,22.67,"19,893,626,000.00",0.12,,16.84,"7,867,386,000.00",629.23,"50,019,009,000.00",63.86,"574,931,140.00",이베스트투자증권(주)(6.11),109,중소기업,1,"12,223,750,000.00"
(주)켐트로스,-,-,,,216.91,4.15,9.24,"9,239,055,000.00",0.71,,99.1,"2,933,143,000.00",278.86,"35,654,364,000.00",,,이에스인베스터(주)(9.94),126,중소기업,5,"6,900,700,000.00"
엘에스전선아시아(주),,150,"4,593,732,000.00","4,593,732,000.00","3,686.34",,,"7,624,740,000.00",3.18,29.91,0.18,"6,166,497,000.00","3,686.34","7,278,678,000.00",2.32,"1,455,735,600.00",엘에스전선(주)(57.04),4,대기업,5,"173,336,815,140.00"
해마로푸드서비스(주),-,25,"2,281,176,000.00","2,281,176,000.00",118.42,49.13,14.42,"21,865,543,000.00",0.68,35.82,73.04,"9,295,865,000.00",168.34,"201,871,094,000.00",183.03,"1,421,627,420.00",정현식(66.47),216,대기업,3,"175,194,291,840.00"
씨아이에스(주),-,-,,,121.04,8.66,6.19,"29,546,935,000.00",0.69,423.31,81.58,"8,159,962,000.00",186.34,"75,280,386,000.00",30.82,"1,107,064,500.00",(주)에이씨피씨(6.80),114,중소기업,3,"14,280,000,000.00"
(주)쎄노텍,-,-,,,126.87,3.43,3.13,"23,994,014,000.00",0.74,22.77,46.78,"2,955,189,000.00",237.44,"40,158,048,000.00",63.48,"495,778,370.00",강종봉(51.26),108,중소기업,5,"134,115,896,070.00"
(주)한류에이아이센터,-,-,,,97.19,2.26,52.09,"4,991,718,000.00",0.36,-10.22,79.35,"-3,638,387,000.00",99.57,"14,763,962,000.00",22.55,"157,063,430.00",박동훈(36.58),19,중소기업,7,"36,345,492,000.00"
(주)심텍,259.9,199.93,"4,463,628,000.00","4,463,628,000.00",37.07,12.08,9.03,"121,195,421,000.00",0.88,98.22,286.62,"4,793,722,000.00",64.36,"763,387,057,000.00",-0.13,"342,479,610.00",(주)심텍홀딩스(42.33),"2,542.00",대기업,6,"269,033,204,350.00"
케이엠제약(주),-,-,,,"12,714,894.87",,,"7,292,000.00",0.08,,17.22,"6,891,000.00","12,714,894.87",,0.08,,(주)위드인베스트먼트(8.89),75,중소기업,8,"8,977,500,000.00"
(주)넷게임즈,-,-,,,560.5,9.48,,"3,335,270,000.00",0.01,,32,"9,653,902,000.00",560.5,"25,630,753,000.00",-9.28,,케이티비네트워크(주)(13.80),485,중소기업,2,"17,919,000,000.00"
패션플랫폼(주),-,-,,,70.41,17.73,7.27,"10,279,700,000.00",0.24,,99.46,"5,173,057,000.00",182.15,"55,442,955,000.00",35.6,,미래에셋대우(주)(6.54),65,중소기업,3,"10,184,475,000.00"
(주)에이텍티앤,-,-,,,412.66,6.36,21.17,"1,772,558,000.00",0.89,170.81,16.01,"735,744,000.00",455.28,"36,048,674,000.00",1.15,"439,617,980.00",신승영(32.91),153,중소기업,4,"63,279,000,000.00"
이엑스티(주),-,-,,,312,5.08,"1,249.82","14,406,143,000.00",,19.02,32.93,"4,399,815,000.00",312.39,"29,795,723,000.00",69.57,,KTB자산운용(주)(9.41),57,중소기업,2,"10,443,975,000.00"
(주)본느,-,-,,,235.17,9.8,16.91,"2,781,651,000.00",0.22,,50.55,"1,047,749,000.00",295.35,"15,029,386,000.00",-49.95,"7,514,693,000.00",케이티비자산운용(주)(9.49),48,중소기업,4,"12,902,500,000.00"
(주)한송네오텍,-,-,,,111.24,3.61,572.52,"9,000,275,000.00",0.06,,385.1,"2,201,275,000.00",111.88,"47,368,044,000.00",-18.92,,씨와이인베스트먼트(주)(6.43),116,중소기업,6,"8,788,750,000.00"
(주)마이크로텍,-,-,,,34.67,9.37,4.64,"224,513,000.00",0.02,,221.66,"515,303,000.00",83.97,"14,120,086,000.00",-51.13,"7,060,043,000.00",(주)디앤제이그룹(9.80),83,중소기업,8,"14,647,000,000.00"
현대코퍼레이션홀딩스(주),199.91,399.83,"3,638,773,000.00","3,638,773,000.00",285.62,49.95,4.34,"22,525,879,000.00",1.58,303.77,12.2,"6,419,811,000.00",447.46,"153,602,806,000.00",-2.43,"3,011,819,730.00",정몽혁(17.96),69,대기업,4,"149,708,752,200.00"
(주)에치에프알,-,-,"250,000,000.00","250,000,000.00",132.4,4.79,16.73,"40,399,862,000.00",0.27,,95.87,"4,626,598,000.00",160.97,"93,881,122,000.00",202.75,,지앤텍벤처투자(주)(6.30),174,중소기업,4,"15,840,000,000.00"
(주)솔트웍스,,-,,,691.48,1.99,,"252,213,000.00",0.73,-14.59,13.03,"-2,161,601,000.00",691.48,"8,281,760,000.00",98.43,"66,788,390.00",케이씨인베스트먼트(주)(24.80),92,중소기업,5,"26,470,860,800.00"
와이아이케이(주),-,-,,,38.05,22.61,1.92,"34,092,042,000.00",0.05,-36.63,136.39,"7,875,487,000.00",124.02,"67,665,505,000.00",32.72,"67,665,505,000.00",대신증권(주)(23.32),130,대기업,5,"29,417,400,000.00"
(주)보라티알,,,,,127.07,7.41,4.83,"8,451,383,000.00",0.73,450.79,75.58,"7,406,093,000.00",250.57,"38,351,961,000.00",172.2,"451,199,540.00",김대영(58.42),80,중소기업,4,
(주)화승엔터프라이즈,,35,"942,532,000.00","942,532,000.00","11,320.28","1,348.57",,"34,672,065,000.00",1.46,,0.67,"34,673,265,000.00","11,320.28","35,967,806,000.00",208.35,"8,991,951,500.00",(주)화승인더스트리(70.89),8,대기업,2,"412,021,028,700.00"
(주)슈프리마,,-,,,916.96,7.18,7.46,"11,205,103,000.00",0.76,,7.28,"11,205,103,000.00","1,007.22","42,100,257,000.00",14.51,"366,089,190.00",(주)슈프리마에이치큐(23.60),148,중소기업,2,"145,145,596,500.00"
차이나크리스탈신소재홀딩스,,,,,,,,,,,,,,,,,다이자룽(38.46),162,기타,,
줌인터넷(주),,-,,,324.45,11.89,,"-10,603,153,000.00",0.29,,38.19,"1,524,532,000.00",324.45,"19,291,152,000.00",,,이베스트투자증권(주)(6.05),183,중소기업,5,"10,056,000,000.00"
에이비엘바이오(주),,,,,"1,879.21",,,"-13,684,859,000.00",,,,"-13,684,859,000.00","1,879.21",,,,,67,중소기업,7,
나무기술(주),,-,,,120.46,4.62,20.27,"3,316,298,000.00",0.3,,152.58,"1,462,766,000.00",144.98,"33,012,801,000.00",,"11,004,267,000.00",(주)위드인베스트먼트(7.74),92,중소기업,6,"14,148,900,000.00"
(주)원익아이피에스,,-,,,146.62,8.76,3.03,"23,279,744,000.00",0.68,,28.2,"22,572,639,000.00",298.44,"244,089,918,000.00",,"440,595,520.00",(주)원익홀딩스(32.85),"1,349.00",대기업,4,"1,081,364,023,200.00"
(주)위지윅스튜디오,,,,,370.15,7.29,,"-1,120,643,000.00",,,23.85,"-1,120,643,000.00",370.15,"1,082,845,000.00",,"32,813,480.00",,149,중소기업,5,
(주)휴온스,,24.98,"147,274,000.00",,110.38,2.6,5.66,"16,733,375,000.00",1.43,,83.17,"16,454,306,000.00",148.26,"167,572,194,000.00",,"327,929,930.00",(주)휴온스글로벌(40.80),697,대기업,5,"376,130,603,200.00"
스튜디오드래곤(주),,,,,74.38,3.35,,"7,636,119,000.00",0.76,,62.41,"7,754,240,000.00",74.38,"137,052,054,000.00",,"2,362,966,450.00",,123,대기업,6,
(주)에코프로비엠,,,,,42.47,3.94,2.1,"6,701,909,000.00",1.23,,130.74,"6,864,486,000.00",99.49,"99,849,156,000.00",,"268,411,710.00",(주)에코프로(71.94),855,대기업,6,
로스웰인터내셔널(유),,,,,,,,,,,,,,,,,저우샹동(35.24),.,기타,,
(주)모비스,,-,,,"1,814.70",1.87,907.9,"2,564,384,000.00",,,33.35,"695,811,000.00","1,816.02","4,553,100,000.00",,,(주)헤리티지파트너즈(6.25),27,중소기업,4,"12,804,000,000.00"
샘표식품(주),,199.93,"913,319,000.00","913,319,000.00",79.35,3.12,4.11,"5,685,942,000.00",2.06,,84.23,"5,753,597,000.00",131.44,"131,196,285,000.00",,"186,358,360.00",샘표(주)(30.38),685,대기업,5,"139,789,551,600.00"
(주)예선테크,,-,,,61.5,3.39,8.23,"10,751,794,000.00",0.51,,121.1,"-1,128,725,000.00",82.96,"17,894,454,000.00",,"17,894,454,000.00",메리츠종합금융증권(주)(5.66),148,중소기업,7,"10,367,900,000.00"
일동제약(주),,399.89,"7,136,159,000.00","5,352,119,000.00",109.9,1.57,3.29,"11,821,030,000.00",0.93,,105.03,"12,604,787,000.00",152.85,"201,343,779,000.00",,"142,999,840.00",썬라이즈홀딩스(20.00),"1,421.00",대기업,6,"339,059,807,000.00"
(주)까스텔바작,,,,,69.96,11.99,1.08,"-1,397,951,000.00",0.67,,37.61,"-1,397,951,000.00",251.97,"33,547,852,000.00",,"798,758,380.00",패션그룹형지(주)(100.0),58,대기업,6,
헝셩그룹유한회사,,,,,,,,,,,,,,,,,후이만킷(41.04),.,기타,,
(주)세화피앤씨,,-,"189,243,000.00","189,243,000.00",68.83,6.23,7.43,"11,808,487,000.00",0.23,32.8,81.2,"1,691,787,000.00",106.58,"29,236,929,000.00",17.74,"343,963,870.00",케이비증권(주)(5.56),81,중소기업,6,"10,603,425,000.00"
(주)네오셈,,,"40,000,000.00","40,000,000.00",148.07,3.63,4.11,"15,487,338,000.00",1.55,,143.11,"2,780,411,000.00",203.96,"22,634,808,000.00",,"3,772,468,000.00",에스비아이인베스트먼트(주)(98.04),88,중소기업,5,
잉글우드랩(주),,-,,,"4,289.89",,,"-21,131,000.00",0.95,,1.5,,"4,289.89",,197.34,,David C. Chung(35.61),159,기타,7,"230,457,232,600.00"
그레이트리치과기유한공사,,,,,,,,,,,,,,,,,,716,기타,,
케이만금세기차륜집단유한공사,,,,,,,,,,,,,,,,,주승화(42.49),535,기타,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,,,,,,,,,,,,,,,,,차이정왕(44.27),286,기타,,
(주)자비스,,-,,,"1,459,206.67",,,"-6,457,000.00",0.23,,14.61,"-6,457,000.00","1,459,206.67",,,,밸류아시아캐피탈(주)(10.23),.,중소기업,6,"8,955,000,000.00"
QV 농업 테마 ETN,,,,,,,,,,,,,,,,,,.,기타,,
(주)대유에이피,,,,,42.32,2.92,4.69,"1,917,706,000.00",0.86,,309.25,,63.72,"54,294,063,000.00",,"590,152,860.00",(주)대유플러스(100.0),227,대기업,6,
(주)한국비엔씨,,-,,,"7,381.24",,,"-11,879,000.00",0.23,,13.19,"-11,879,000.00","7,381.24",,,,엔에이치투자증권(주)(12.78),.,중소기업,7,"13,489,250,000.00"
(주)포인트엔지니어링,,,,,,,,"-12,322,000.00",,,226.64,"-12,322,000.00",,,,,컴퍼니케이파트너스(주)(95.20),231,중소기업,7,
(주)케어랩스,,,,,105.68,12.19,,"3,727,125,000.00",0.87,62.52,52.43,"1,934,501,000.00",105.68,"18,597,106,000.00",483.67,"140,887,170.00",(주)옐로오투오(100.0),186,중소기업,2,
(주)노터스,,,,,155.21,11.99,,"4,970,050,000.00",1.02,76.45,116.04,"2,347,057,000.00",155.21,"11,158,444,000.00",149.77,"227,723,350.00",정인성(36.40),84,중소기업,4,
(주)더블유게임즈,-,598.79,"10,289,877,000.00","10,289,877,000.00","2,310.75",9.97,,"122,984,138,000.00",1.24,26.72,3.85,"48,839,781,000.00","2,310.75","155,159,525,000.00",2.7,"951,898,930.00",김가람(42.57),248,대기업,2,"684,804,556,600.00"
디자인(주),,,,,242.62,15.09,8.18,"4,526,675,000.00",,48.96,119.02,"3,123,129,000.00",344.91,"22,948,999,000.00",143.53,,,64,중소기업,5,
(주)디케이티,,,,,60.74,6.62,214.38,"635,482,000.00",,55.48,605.48,"482,728,000.00",63.56,"84,763,614,000.00",21.13,"3,390,544,560.00",(주)아현텍(45.83),55,중소기업,7,
(주)서진오토모티브,59.54,29.77,"567,256,000.00","567,256,000.00",59.59,3.32,9.02,"46,831,596,000.00",1.21,-3.04,107.6,"2,750,156,000.00",83.8,"125,957,876,000.00",1.05,"435,840,400.00",배석두(26.29),280,대기업,6,"79,761,563,125.00"
(주)유티아이,,,,,75.84,13.98,12.87,"10,663,154,000.00",2.15,154.61,162.9,"13,036,883,000.00",91.09,"38,851,684,000.00",239.52,"323,764,030.00",박덕영(39.33),183,중소기업,6,
피씨엘(주),,,,,499.87,2.67,14.67,"-5,740,610,000.00",1.42,142.26,19.32,"-2,340,584,000.00",500.6,"588,754,000.00",49.57,"18,992,060.00",김소연(42.19),48,중소기업,6,
한국타이어앤테크놀로지(주),399.93,399.93,"49,541,072,000.00","49,541,072,000.00",112.08,4.19,9.1,"1,531,953,532,000.00",0.44,-1.38,47.34,"424,956,155,000.00",137.81,"3,312,163,223,000.00",10.01,"476,296,120.00",한국타이어월드와이드(주)(25.16),"6,764.00",대기업,4,"7,184,754,002,000.00"
애경유화(주),"1,899.06",299.85,"9,607,245,000.00","9,607,245,000.00",147.35,9.87,12.65,"121,932,928,000.00",0.95,-2.78,49.85,"48,983,190,000.00",196.96,"725,561,490,000.00",20.42,"2,890,683,230.00",AK홀딩스(주)(44.49),273,대기업,3,"403,704,000,000.00"
동일고무벨트(주),75.98,95.08,"1,166,600,000.00","981,600,000.00",152.05,3,9.58,"68,245,560,000.00",0.89,-9.86,54.9,"17,133,539,000.00",181.37,"228,435,292,000.00",10.43,"381,998,820.00",(주)디알비동일(44.13),548,대기업,3,"148,467,000,000.00"
한국콜마(주),200,250,"5,275,038,000.00","5,275,038,000.00",108.87,6.13,12.64,"131,371,327,000.00",0.65,22.31,50.66,"52,239,938,000.00",153.45,"619,588,216,000.00",21.82,"655,648,910.00",한국콜마홀딩스(주)(21.67),"1,181.00",대기업,2,"1,388,389,935,800.00"
SBI핀테크솔루션즈(주),-,-,,,195.31,17.75,,"3,320,965,000.00",0.54,2.78,59.07,,195.31,"16,931,122,000.00",-15.72,"143,484,080.00","SBI Holdings, Inc.(68.16)",111,중소기업,5,"87,277,659,000.00"
(주)푸드나무,,,"1,000,000,000.00","1,000,000,000.00",357.26,40.3,,"3,889,395,000.00",,95.77,30.24,"2,944,278,000.00",357.26,"22,347,802,000.00",272.12,,,142,중소기업,1,
에스트래픽(주),,,"48,421,000.00","48,421,000.00",167.8,7.56,299.26,"17,244,338,000.00",,44.1,151.76,"8,209,416,000.00",170.4,"88,748,386,000.00",54.52,"1,183,311,810.00",임직원 및 기타(61.48),135,중소기업,3,
(주)티움바이오,,,,,"3,668.22",,,"-1,580,000.00",,,2.8,"-1,580,000.00","3,668.22",,,,,27,중소기업,6,
현대에너지솔루션(주),,,,,357.63,0.1,0.24,"1,490,382,000.00",,,11.21,"1,490,382,000.00",443.74,"9,254,954,000.00",,,,181,대기업,4,
(주)유에스티,,,,,93.29,5.43,2.69,"13,822,518,000.00",1.29,8.58,42.06,"3,380,077,000.00",201.43,"50,637,435,000.00",12.08,,,65,대기업,5,
(주)크라운제과,,,,,,,,,,,,,,,,,,"1,406.00",대기업,,
(주)유비쿼스,,,,,,,,,,,,,,,,,,186,중소기업,,
에이피시스템(주),,,,,,,,,,,,,,,,,,491,중소기업,,
