,2017/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018/Annual,2018,,,2018,2018/Annual
크리스탈지노믹스(주),-,-,,,"1,598.58",2.42,28.74,"-90,259,938,000.",1.47,63.56,39.35,"6,907,591,000.","1,602.90","13,889,307,000.",101.41,"217,020,420.0",조중명(11.83),201.,중소기업,5,"698,884,258,200."
(주)셀트리온제약,10.,-,,,106.96,1.08,2.60,"-47,608,618,000.",1.79,7.67,68.05,"-10,237,263,000.",135.99,"139,470,824,000.",-8.37,"214,570,500.0",(주)셀트리온(55.03),638.,대기업,7,"2,163,184,904,000."
(주)제로투세븐,-,-,,,79.07,8.09,4.04,"-11,948,539,000.",.94,-4.78,106.15,"-4,945,433,000.",155.52,"156,776,939,000.",151.85,"661,506,070.0",씨케이코퍼레이션즈(주)(39.82),238.,대기업,6,"137,624,209,320."
(주)에스모머티리얼즈,-,-,,,159.01,6.56,8.67,"2,517,392,000.",.32,-18.49,150.03,"-4,461,112,000.",162.34,"13,316,221,000.",154.95,"140,170,750.0",(유)키스톤하이테크제1호투자목(25.60),77.,중소기업,9,"198,287,566,800."
호전실업(주),140.69,234.45,"2,036,126,000.","2,036,126,000.",155.31,8.62,14.92,"63,510,355,000.",.58,-5.38,68.14,"-7,506,699,000.",186.0,"286,598,338,000.",-6.93,"2,274,589,980.0",박진호(26.72),136.,대기업,6,"74,000,000,000."
(주)엘앤에프,84.79,84.9,"2,101,897,000.","2,101,897,000.",66.65,11.27,5.49,"46,407,701,000.",1.14,37.55,106.99,"18,484,691,000.",161.40,"494,339,484,000.",14.40,"1,027,732,810.0",(주)새로닉스(16.29),590.,대기업,6,"901,179,370,000."
(주)큐에스아이,49.27,18.38,"152,170,000.","152,170,000.",632.77,4.04,3.79,"29,928,057,000.",.88,-16.81,5.49,"-2,310,022,000.",835.65,"18,823,761,000.",-5.55,"163,684,880.0",(주)삼화양행(29.82),113.,중소기업,4,"37,252,035,000."
유앤아이(주),-,-,,,92.42,1.41,1.78,"-15,129,365,000.",.99,28.33,79.09,"-15,169,281,000.",148.47,"16,119,849,000.",-26.13,"123,998,840.0",구자교(19.78),131.,중소기업,7,"74,329,363,200."
(주)이루온,-,-,,,228.09,2.14,,"-8,839,517,000.",.88,35.51,48.73,"317,100,000.",228.09,"15,563,475,000.",85.92,"210,317,230.0",이승구(15.77),75.,중소기업,6,"37,912,277,800."
(주)안트로젠,-,-,,,175.56,1.83,5.21,"-8,028,960,000.",1.61,-32.67,80.91,"-961,760,000.",178.04,"3,607,167,000.",20.31,"85,884,930.0",부광약품 (주)(14.22),48.,중소기업,8,"596,690,395,700."
(주)이상네트웍스,97.99,-,,,143.25,7.16,5.21,"44,637,897,000.",.47,-1.47,55.76,"4,242,229,000.",195.97,"39,322,369,000.",7.75,"689,866,120.0",(주)황금에스티(25.05),51.,중소기업,5,"67,161,750,000."
(주)옵티팜,,-,,,483.45,12.58,12.77,"-14,081,960,000.",.96,0.73,20.30,"-604,456,000.",503.28,"13,958,304,000.",177.16,"225,133,940.0",(주)이지바이오(31.47),64.,중소기업,6,"130,656,601,020."
(주)아이에스이커머스,-,-,,,113.47,4.06,81.27,"9,187,641,000.",.37,-4.27,30.60,"-13,106,365,000.",116.0,"34,926,974,000.",-17.49,"554,396,410.0",(주)아이에스이네트워크(50.90),64.,중소기업,6,"102,821,794,790."
(주)아이컴포넌트,-,-,,,94.32,6.67,5.06,"-501,545,000.",.55,4.86,78.12,"-3,131,079,000.",117.83,"25,711,081,000.",-9.43,"317,420,750.0",김양국(23.10),79.,중소기업,7,"46,384,841,600."
(주)슈프리마에이치큐,-,-,,,"1,589.48",2.69,9.41,"100,639,839,000.",.65,-21.06,5.29,"1,709,547,000.","1,651.16","14,220,118,000.",1.02,"458,713,480.0",이재원(31.58),30.,중소기업,3,"65,972,592,000."
코위버(주),95.4,143.1,"1,401,968,000.","1,401,968,000.",163.49,3.82,3.86,"82,642,848,000.",.99,1.06,29.61,"11,177,908,000.",224.29,"54,855,376,000.",11.28,"358,531,870.0",황인환(16.82),151.,중소기업,4,"70,732,896,000."
아이쓰리시스템(주),268.62,265.48,"1,886,684,000.","1,886,684,000.",197.74,6.55,3.07,"43,935,560,000.",.68,-0.64,29.86,"9,784,710,000.",347.49,"69,164,997,000.",11.16,"230,549,990.0",정한(36.78),304.,중소기업,3,"118,682,892,000."
(주)웨이브일렉트로닉스,-,-,,,44.25,2.68,4.05,"-18,023,889,000.",.66,-18.35,97.08,"-8,788,298,000.",68.85,"26,684,033,000.",-0.60,"222,366,940.0",박천석(18.40),129.,중소기업,8,"232,715,605,400."
(주)나스미디어,690.,530.,"4,639,986,000.","4,639,986,000.",162.06,0.54,,"77,035,214,000.",.65,-14.72,83.49,"15,458,417,000.",162.06,"71,877,991,000.",7.83,"225,322,860.0",(주)케이티(42.75),352.,대기업,5,"248,633,224,400."
이엘케이(주),-,-,,,34.58,7.52,5.22,"-162,652,880,000.",.49,-26.38,"1,347.74","-46,897,312,000.",72.60,"183,753,114,000.",-84.67,"805,934,710.0",신동혁(10.35),101.,대기업,9,"70,052,896,030."
영화테크(주),100.,95.45,"510,180,000.","510,180,000.",446.64,4.87,11.54,"34,581,902,000.",.87,-12.22,19.43,"3,946,670,000.",504.93,"44,578,466,000.",1.68,"342,911,280.0",엄준형(44.12),115.,중소기업,3,"60,666,771,500."
(주)에스에너지,46.67,46.78,"625,202,000.","625,202,000.",165.77,1.04,19.73,"45,192,511,000.",.67,-46.68,90.71,"879,785,000.",172.55,"105,828,779,000.",9.64,"587,937,660.0",홍성민(16.10),157.,대기업,6,"79,116,780,320."
(주)캔서롭,-,-,,,593.27,10.43,7.18,"-9,587,577,000.",1.79,60.82,93.45,"-5,365,781,000.",689.84,"7,510,794,000.",0.45,"104,316,580.0",플랫폼파트너스자산운용(액티브(6.87),66.,중소기업,7,"116,758,903,120."
(주)파이오링크,-,-,,,489.97,3.56,8.29,"6,412,034,000.",.23,46.74,38.44,"362,885,000.",544.24,"27,358,728,000.",3.47,"100,954,720.0",엔에이치엔엔터테인먼트(주)(28.97),271.,중소기업,4,"30,065,007,050."
(주)현대홈쇼핑,"1,655.76","1,850.56","22,206,725,000.","22,206,725,000.",168.04,27.80,27.31,"1,133,747,118,000.",.33,-4.74,22.67,"79,814,735,000.",180.72,"973,453,833,000.",3.66,"1,004,596,320.0",(주)현대그린푸드(25.01),976.,대기업,3,"1,188,000,000,000."
(주)동국에스엔씨,97.53,78.03,"4,458,698,000.","4,458,698,000.",398.59,6.88,4.65,"69,327,864,000.",.8,-4.09,14.50,"-5,862,496,000.",563.94,"165,727,686,000.",-3.26,"1,674,017,030.0",동국산업(주)(49.99),101.,대기업,4,"167,714,705,000."
(주)우리넷,150.,100.,"636,571,000.","636,571,000.",293.23,3.28,3.48,"40,833,641,000.",.84,-13.70,61.94,"1,864,021,000.",384.28,"44,587,381,000.",5.71,"313,995,640.0",세티밸류업홀딩스(유)(45.31),137.,중소기업,6,"38,958,145,200."
(주)멜파스,-,-,,,25.1,10.67,13.82,"-56,533,386,000.",.68,-9.05,125.88,"-30,899,901,000.",30.44,"50,785,936,000.",-45.35,"832,556,330.0",강서연창규곡투자유한공사(15.43),49.,중소기업,8,"42,408,016,245."
(주)아이티엑스엠투엠,-,-,,,130.11,5.68,3.81,"-14,580,512,000.",1.16,-11.02,39.01,"-1,917,861,000.",254.60,"27,666,210,000.",-13.70,"230,551,750.0",박상열(18.22),121.,중소기업,6,"24,369,873,880."
(주)케이아이엔엑스,206.13,374.82,"1,829,122,000.","1,829,122,000.",949.66,7.0,,"52,295,816,000.",.59,23.65,7.18,"10,920,360,000.",949.66,"51,955,405,000.",19.29,"451,786,130.0",(주)가비아(36.30),120.,중소기업,2,"117,120,000,000."
(주)케이지모빌리언스,193.89,193.93,"5,799,835,000.","5,799,835,000.",511.78,3.87,"49,660.37","100,169,000,000.",.69,1.93,80.34,"12,671,217,000.",511.78,"135,076,195,000.",3.94,"918,885,680.0",(주)케이지이니시스(47.49),142.,대기업,5,"219,816,133,950."
유비벨록스(주),-,-,,,45.76,5.69,4.36,"34,857,430,000.",.87,9.59,138.09,"5,757,527,000.",86.94,"94,171,950,000.",-9.64,"335,131,490.0",이흥복(19.55),273.,중소기업,6,"35,151,543,180."
(주)플랜티넷,137.5,134.99,"1,209,541,000.","1,209,541,000.",392.,5.09,210.23,"40,290,170,000.",.42,1.07,8.21,"971,944,000.",393.17,"16,134,614,000.",-2.26,"194,392,940.0",김태주(20.00),63.,중소기업,2,"39,379,200,000."
(주)세아홀딩스,"1,749.61","2,499.44","9,997,770,000.","9,997,770,000.",16.36,73.22,,"717,859,382,000.",.44,23.86,13.13,"32,441,902,000.",16.36,"53,196,802,000.",2.99,"933,277,230.0",이태성(35.12),61.,대기업,2,"389,200,000,000."
(주)씨에스에이코스믹,-,-,,,160.8,6.28,9.20,"-27,264,665,000.",.99,104.79,56.38,"-519,074,000.",248.29,"62,457,277,000.",-0.33,"339,441,720.0",(주)초초스팩토리(13.00),101.,중소기업,6,"80,570,375,280."
(주)인콘,-,-,,,103.32,7.85,19.83,"24,525,594,000.",.48,-6.81,91.67,"-1,874,563,000.",107.46,"41,015,478,000.",4.79,"325,519,670.0",(주)에이치앤더슨(17.13),119.,중소기업,8,"194,529,345,880."
(주)디지탈옵틱,-,-,,,71.49,6.18,8.97,"-111,798,149,000.",.93,5.88,135.15,"-46,992,700,000.",90.70,"58,748,007,000.",-34.55,"305,979,200.0",(주)씨앤케이대부(5.80),165.,중소기업,9,"40,497,665,284."
(주)CMG제약,-,-,,,856.94,2.79,6.05,"2,308,864,000.",1.53,20.05,10.0,"6,065,026,000.",957.86,"49,864,782,000.",6.16,"234,106,960.0",(주)차바이오텍(25.98),246.,중소기업,3,"461,137,478,340."
아이진(주),-,-,,,"3,163.93",3.96,19.71,"-44,349,439,000.",1.57,576.10,131.51,"-5,907,911,000.","3,176.94","2,035,288,000.",-1.72,"35,706,810.0",유원일(8.85),60.,중소기업,7,"157,772,395,200."
(주)모바일리더,-,-,,,"1,240.13",3.53,,"24,984,122,000.",.5,-11.15,4.32,"722,074,000.","1,240.13","5,572,070,000.",-0.09,"70,532,530.0",정정기(33.08),66.,중소기업,3,"32,213,234,340."
미디어젠(주),-,-,,,384.33,4.30,87.98,"-2,914,244,000.",1.,41.40,73.82,"-532,686,000.",385.29,"13,021,383,000.",-1.29,"104,171,060.0",고훈(26.13),125.,중소기업,6,"38,091,943,350."
(주)엔지켐생명과학,-,-,,,668.3,3.13,4.41,"-61,171,417,000.",1.15,18.75,13.97,"-14,668,171,000.",779.74,"31,034,039,000.",138.43,"326,674,090.0",(주)브리짓라이프사이언스(12.44),103.,중소기업,6,"764,371,594,800."
엔시트론(주),-,-,,,105.21,1.84,4.08,"-36,924,123,000.",.65,-35.60,342.53,,142.69,"14,987,897,000.",-67.97,"394,418,340.0",(주)티알에스(9.83),36.,중소기업,9,"69,851,295,675."
(주)텔레필드,-,-,,,188.87,2.35,1.45,"6,081,949,000.",1.15,-18.63,95.33,"-11,669,922,000.",377.65,"26,571,807,000.",-8.52,"257,978,710.0",박노택(19.87),119.,중소기업,6,"24,243,630,255."
크루셜텍(주),-,-,,,217.47,0.71,5.29,"-66,166,495,000.",.83,-51.57,55.95,"-42,842,229,000.",227.96,"79,684,507,000.",7.89,"724,404,610.0",안건준(8.26),107.,대기업,7,"43,571,033,184."
(주)메디톡스,"1,306.22",14.01,"79,248,000.",,68.06,3.77,11.82,"268,307,424,000.",.8,11.06,56.63,"64,477,638,000.",87.24,"186,434,369,000.",30.36,"352,427,920.0",정현호(18.50),574.,중소기업,3,"3,268,345,923,000."
(주)디지털대성,172.72,167.07,"3,749,814,000.","3,749,814,000.",94.06,11.12,172.14,"19,442,100,000.",.39,3.22,38.67,"1,229,559,000.",95.60,"58,651,268,000.",-8.47,"264,194,900.0",(주)디지털대성(16.47),201.,대기업,3,"100,215,688,195."
(주)모다이노칩,-,-,,,63.05,4.77,5.58,"190,133,364,000.",.53,-16.16,57.91,"24,518,951,000.",86.44,"139,663,175,000.",20.97,"202,704,170.0",(주)대명화학(75.19),565.,대기업,4,"326,460,042,090."
(주)브레인콘텐츠,-,-,,,135.,29.72,,"-8,352,626,000.",.77,-17.43,47.82,"-12,549,688,000.",135.0,"19,706,920,000.",-6.23,"289,807,650.0",문양근(25.90),75.,중소기업,6,"132,754,519,478."
(주)디이엔티,-,-,,,101.72,4.66,21.53,"-59,775,000.",.41,-57.64,242.38,"-10,942,949,000.",110.36,"74,849,074,000.",-36.80,"329,731,600.0",에이피에스홀딩스(주)(26.23),140.,중소기업,8,"17,599,878,800."
(주)진바이오텍,30.,30.,"258,318,000.","258,318,000.",709.57,5.90,10.13,"10,689,691,000.",.86,10.72,9.18,"-373,997,000.",801.13,"22,174,184,000.",9.53,"633,548,110.0",이찬호(28.09),36.,중소기업,3,"35,002,036,155."
해태제과식품(주),136.61,136.61,"3,977,649,000.","3,977,649,000.",53.62,5.44,15.41,"198,800,782,000.",1.,-4.93,162.97,"4,007,534,000.",72.59,"706,368,938,000.",-0.13,"309,810,940.0",(주)크라운해태홀딩스(59.97),"2,261.",대기업,5,"270,786,444,600."
(주)엔에스쇼핑,196.32,147.26,"4,962,092,000.","4,962,092,000.",30.36,45.45,115.63,"476,592,407,000.",.83,-1.08,70.71,"45,468,107,000.",32.12,"468,409,989,000.",8.0,"1,045,558,010.0",(주)하림지주(40.71),425.,대기업,4,"431,308,800,000."
(주)코리아센터,,,,,22.35,13.44,14.66,"44,959,616,000.",1.13,22.85,76.72,"1,377,451,000.",30.0,"55,771,557,000.",187.15,"132,474,010.0",김기록(41.59),412.,중소기업,5,
(주)바이오리더스,-,-,,,31.26,7.06,12.31,"-58,448,009,000.",1.54,144.08,142.56,"-9,133,819,000.",34.89,"18,567,674,000.",1.43,"357,070,650.0",(주)티씨엠생명과학(10.34),61.,중소기업,9,"197,109,828,500."
테고사이언스(주),-,-,,,"3,280.01",2.76,12.78,"3,976,482,000.",1.27,-9.68,1.62,"-2,262,829,000.","3,349.04","7,769,745,000.",29.16,"199,224,230.0",전세화(34.45),40.,중소기업,5,"287,053,238,700."
(주)코렌,-,-,,,82.1,9.41,9.12,"-41,356,430,000.",.66,-5.09,114.25,"7,997,638,000.",112.57,"79,598,994,000.",34.70,"970,719,440.0",(주)바이오로그디바이스(12.47),66.,대기업,6,"39,243,269,655."
(주)나인컴플렉스,-,-,,,201.51,0.52,3.97,"-70,105,007,000.",3.2,-51.78,323.41,"-44,513,331,000.",201.51,"7,869,161,000.",-74.95,"212,680,030.0",강문현(12.22),21.,중소기업,9,"37,971,587,808."
나노캠텍(주),-,-,,,134.67,1.33,15.28,"9,490,264,000.",.42,-10.71,49.33,"1,083,523,000.",142.21,"38,669,690,000.",21.55,"690,530,180.0",(주)제이앤에스파트너(14.72),55.,중소기업,6,"120,427,564,480."
(주)투비소프트,-,-,,,153.75,1.74,22.34,"-36,243,539,000.",1.03,8.83,63.90,"-31,439,000,000.",157.81,"33,622,689,000.",10.40,"121,381,550.0",(주)에이티글로벌홀딩스(7.13),269.,중소기업,7,"131,632,862,400."
(주)이노와이어리스,-,-,,,306.56,3.92,13.16,"47,504,356,000.",1.03,0.26,32.67,"-5,316,304,000.",347.50,"42,680,467,000.",-6.97,"167,374,380.0",케이씨지아이헬리오스제1호사모(18.58),267.,중소기업,4,"151,263,000,000."
(주)제노포커스,-,-,,,968.78,4.10,6.24,"-687,086,000.",1.2,23.39,5.43,"-1,751,956,000.","1,062.90","7,406,680,000.",-2.99,"121,420,980.0",반재구(24.56),64.,중소기업,5,"151,612,475,520."
(주)진매트릭스,-,-,,,122.57,1.88,11.56,"-13,901,978,000.",.77,-5.63,174.87,"-3,165,130,000.",124.52,"3,639,778,000.",-1.45,"90,994,450.0",김수옥(8.81),38.,중소기업,9,"67,825,816,560."
(주)루트로닉,14.77,-,"152,927,000.","152,927,000.",191.8,2.87,3.34,"49,479,786,000.",1.21,7.30,42.97,"855,688,000.",243.43,"86,000,503,000.",6.94,"259,820,250.0",황해령(21.69),305.,중소기업,5,"217,247,061,350."
(주)마이크로컨텍솔루션,-,-,,,583.39,7.54,8.10,"27,761,785,000.",.71,-2.74,11.90,"-4,398,531,000.",697.56,"24,600,590,000.",-12.98,"184,966,840.0",양승은(18.07),119.,중소기업,4,"19,950,638,400."
(주)제주반도체,-,-,,,57.11,5.10,2.26,"21,789,361,000.",.82,21.62,89.81,"11,606,679,000.",181.96,"144,450,015,000.",42.90,"1,719,643,040.0",박성식(12.49),81.,중소기업,6,"102,960,739,490."
(주)휴맥스홀딩스,-,-,,,75.83,,,"59,332,338,000.",.43,-35.46,9.68,"-13,728,436,000.",75.83,"3,143,604,000.",-4.23,"1,571,802,000.0",변대규(35.68),2.,대기업,6,"36,474,767,400."
(주)뉴트리,,100.,"903,222,000.","903,222,000.",469.29,15.54,19.49,"7,704,412,000.",.44,45.64,20.06,"2,247,091,000.",527.43,"86,707,331,000.",608.75,"1,469,615,780.0",김도언(23.25),61.,중소기업,4,"110,193,132,800."
가온미디어(주),116.83,97.56,"1,416,044,000.","1,416,044,000.",89.54,4.04,6.0,"76,682,876,000.",.88,13.55,133.64,"2,671,453,000.",159.31,"589,729,513,000.",9.32,"1,551,919,770.0",임화섭(15.00),388.,대기업,7,"115,973,259,990."
(주)씨젠,-,-,,,443.25,1.61,4.32,"41,193,882,000.",.92,16.42,20.10,"4,673,872,000.",555.95,"83,937,581,000.",1.42,"260,675,720.0",천종윤(18.12),312.,중소기업,3,"419,744,320,000."
인베니아(주),7.02,57.16,"1,326,000,000.","1,326,000,000.",102.19,2.54,8.09,"13,915,537,000.",.44,-5.11,237.61,"5,405,306,000.",156.35,"172,874,613,000.",4.57,"525,454,750.0",LG디스플레이(12.93),284.,대기업,6,"68,440,000,000."
제너셈(주),-,-,,,62.78,2.92,5.85,"-3,485,907,000.",.85,2.27,162.04,"-6,747,025,000.",84.34,"28,294,705,000.",-19.64,"285,805,100.0",한복우(44.04),110.,중소기업,8,"14,951,441,670."
(주)에이치시티,-,99.99,"457,943,000.","457,943,000.",121.79,3.69,47.03,"25,384,641,000.",.56,31.51,53.64,"4,610,658,000.",129.06,"35,784,271,000.",7.63,"148,482,450.0",이수찬(15.01),293.,중소기업,5,"40,807,211,940."
(주)바이오솔루션,,-,,,"2,627.57",4.87,16.08,"-10,528,386,000.",.89,110.06,7.75,"1,347,615,000.","2,665.67","10,525,412,000.","1,010.75","172,547,740.0",장송선(18.16),70.,중소기업,4,"255,816,307,600."
(주)유진테크,223.96,224.41,"5,142,656,000.","5,142,656,000.",382.61,7.10,9.58,"255,036,774,000.",.83,50.36,10.67,"41,293,604,000.",500.16,"178,611,250,000.",9.45,"884,214,110.0",엄평용(35.58),203.,대기업,2,"245,201,649,400."
(주)에스코넥,-,-,,,91.47,5.99,38.67,"43,147,051,000.",1.22,-10.46,64.93,"2,668,469,000.",95.92,"115,657,190,000.",1.77,"850,420,510.0",박순관(16.41),112.,대기업,5,"107,035,787,360."
하나마이크론(주),-,58.57,"1,331,185,000.","1,331,185,000.",42.89,3.73,7.60,"14,519,829,000.",.68,23.14,189.21,"6,329,668,000.",55.65,"319,166,384,000.",5.95,"401,467,150.0",최창호(24.15),799.,대기업,8,"86,249,261,010."
STX중공업(주),-,-,,,83.49,0.99,2.98,"-417,699,504,000.",.65,19.65,268.96,"-105,684,411,000.",108.85,"214,807,699,000.",5.02,"465,960,300.0",피티제이호(유)(66.10),470.,대기업,8,"159,223,414,770."
(주)노랑풍선,,,"1,382,191,000.","1,382,191,000.",87.87,7.79,,"37,214,280,000.",.62,28.87,142.68,"4,656,704,000.",87.87,"108,023,614,000.",13.05,"172,561,680.0",고재경(26.00),561.,중소기업,6,
한국전자금융(주),110.,96.3,"3,336,340,000.","3,336,340,000.",118.87,12.64,157.58,"97,072,282,000.",.8,36.46,145.05,"15,508,226,000.",119.60,"208,903,837,000.",32.22,"347,593,740.0",(주)NICE홀딩스(35.28),530.,대기업,3,"311,465,094,720."
(주)아우딘퓨쳐스,-,-,,,728.2,4.35,11.60,"21,975,605,000.",1.04,75.25,11.31,"9,125,741,000.",936.39,"89,405,999,000.",16.66,"569,464,960.0",최영욱(49.48),140.,중소기업,3,"157,500,000,000."
(주)코렌텍,-,-,,,196.05,1.66,1.69,"-51,593,102,000.",.86,-12.80,132.48,"-29,371,781,000.",356.23,"30,076,107,000.",-50.71,"221,147,850.0",정성이(7.25),136.,중소기업,7,"60,417,890,240."
(주)미래테크놀로지,117.91,115.48,"706,834,000.","706,834,000.",916.24,15.92,19.55,"24,222,307,000.",.7,4.0,3.11,"231,833,000.",988.84,"23,256,463,000.",-2.70,"801,947,000.0",(주)다우데이타(30.45),32.,중소기업,2,"51,292,203,440."
(주)대성파인텍,-,-,,,100.44,3.43,5.56,"40,575,008,000.",1.03,-9.29,77.27,"2,852,532,000.",136.75,"38,587,676,000.",5.55,"266,121,900.0",(주)대성엠텍(10.22),127.,중소기업,4,"51,177,594,435."
애니젠(주),-,-,,,469.7,5.75,1.53,"-8,716,927,000.",1.49,-9.61,65.58,"-7,164,135,000.",545.43,"4,114,385,000.",-10.48,"50,794,880.0",김재일(18.79),94.,중소기업,6,"69,223,077,000."
(주)씨티케이코스메틱스,319.23,142.54,"1,442,784,000.","1,442,784,000.",499.81,3.50,14.37,"55,081,268,000.",.6,-2.89,11.99,"10,358,833,000.",555.91,"109,723,276,000.",-0.29,"756,712,250.0",정인용(50.67),122.,중소기업,4,"212,565,171,000."
테라셈(주),-,-,,,43.75,2.44,6.38,"-7,958,986,000.",.79,-9.95,135.20,"-4,863,406,000.",55.60,"7,255,141,000.",-32.54,"93,014,630.0",서성기(44.69),62.,중소기업,9,"13,826,676,600."
(주)이엠텍,100.,150.,"2,279,822,000.","2,279,822,000.",166.73,4.15,25.38,"116,482,232,000.",.84,97.22,34.93,"31,747,919,000.",191.90,"286,351,283,000.",38.97,"680,169,320.0",정승규(15.01),457.,대기업,3,"259,899,719,400."
(주)케이티아이에스,77.76,77.76,"2,706,123,000.","2,706,123,000.",179.03,9.94,23.88,"139,213,584,000.",.76,2.90,43.06,"7,900,863,000.",210.28,"450,826,031,000.",-0.62,"53,727,330.0",(주)케이티(29.30),"7,873.",대기업,3,"85,090,890,000."
(주)케이티씨에스,78.37,88.16,"3,763,170,000.","3,763,170,000.",194.76,9.43,26.18,"113,301,461,000.",.9,12.92,51.91,"11,174,368,000.",226.60,"529,392,970,000.",1.48,"59,415,600.0",(주)케이티스(11.61),"8,366.",대기업,3,"106,072,225,000."
(주)메타랩스,-,-,,,102.87,7.19,3.90,"-105,742,598,000.",1.7,-31.92,36.21,"-11,630,728,000.",108.81,"18,522,860,000.",126.61,"451,777,070.0",니케프라우스 투자조합(19.12),50.,중소기업,7,"84,867,353,760."
(주)종근당바이오,392.35,196.17,"1,025,893,000.","1,025,893,000.",210.96,3.90,4.04,"109,239,434,000.",1.01,5.35,24.96,"7,956,187,000.",331.12,"124,510,019,000.",3.95,"356,762,230.0",(주)종근당홀딩스(37.21),400.,대기업,2,"108,511,896,750."
(주)유비쿼스홀딩스,-,132.48,"2,476,937,000.","2,476,937,000.","1,076.11",,,"287,497,645,000.",.35,13.96,1.50,"3,298,214,000.","1,076.11","6,440,367,000.",22.70,"536,697,250.0",이상근(47.17),12.,대기업,3,"149,199,091,440."
에이테크솔루션(주),-,-,,,32.97,7.17,3.04,"54,202,106,000.",1.07,-4.32,130.87,"85,706,000.",99.43,"156,240,495,000.",1.32,"399,592,060.0",유영목(32.00),365.,대기업,7,"78,000,000,000."
(주)비트컴퓨터,-,-,,,162.83,4.17,85.66,"22,538,200,000.",.94,3.35,32.68,"-146,513,000.",169.17,"32,611,975,000.",-0.52,"250,861,350.0",조현정(25.18),133.,중소기업,4,"84,113,862,580."
(주)로보스타,50.,50.,"487,500,000.","487,500,000.",161.35,3.90,7.0,"38,192,169,000.",.76,-7.40,66.95,"-2,484,707,000.",198.88,"189,700,329,000.",101.57,"665,615,190.0",LG전자(주)(30.03),274.,대기업,5,"234,000,000,000."
